tf_id,lat,lon,planted_by,plant_date,area,class_area,feature,trees,tf_age
321,53.318176,-2.2282910000000005,"Volunteer Group, Local Residents, School Children, Earthwatch

",2023-02-04,200,30,No,"Alder(Alnus glutinosa) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Heather(Calluna vulgaris) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Willow, grey(Salix cinerea subsp. Oleifolia)",273
323,51.914162399999995,-0.6451366999999999,"School Children, Earthwatch, Landscape contractors

",2023-02-27,197,28,No,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, large-leaved(Tilia platyphyllos) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, grey(Salix cinerea subsp. Oleifolia)",250
324,52.09693009000001,-0.29757559000000006,"Local Residents, School Children, Earthwatch

",2023-02-08,200,20,No,"Alder(Alnus glutinosa) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Box, common(Buxus sempervirens) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia)",269
326,51.871505,-0.512358,"Volunteer Group, Earthwatch, Landscape contractors

",2022-12-17,205,18,No,"Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Box, common(Buxus sempervirens) | Buckthorn, purging(Rhamnus cathartica) | Dog Rose(Rosa canina) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Wild service tree(Sorbus torminalis)",322
327,52.06658205,-0.63102201,"Volunteer Group, Earthwatch, University Staff & Students

",2023-03-23,198,28,No,"Alder(Alnus glutinosa) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Lime, large-leaved(Tilia platyphyllos) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",226
329,52.584093499999994,-1.1487517,"School Children, Earthwatch

",2023-01-31,200,30,No,"Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Heather(Calluna vulgaris) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea)",277
330,52.62079522620645,-1.16140114284363,"School Children, Landscape contractors

",2022-12-14,200,30,No,"Alder(Alnus glutinosa) | Alder buckthorn(Frangula alnus) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea)",325
331,51.47726099999999,-0.196531,"Corporate Employees, Local Residents, School Children, Earthwatch

",2022-12-08,200,30,No,"Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Common privet(Ligustrum vulgare) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Wayfaring tree(Viburnum lantana) | Whitebeam(Sorbus aria) | Wild service tree(Sorbus torminalis) | Willow, goat(Salix caprea)",331
333,52.63856294402584,-1.1955064940858189,"School Children, Earthwatch

",2023-01-25,200,30,NA,"Alder(Alnus glutinosa) | Alder buckthorn(Frangula alnus) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia) | Willow, grey(Salix cinerea subsp. Oleifolia)",283
334,52.658707786818596,-1.1564251458556012,"
",2023-01-20,200,30,NA,"Alder(Alnus glutinosa) | Alder buckthorn(Frangula alnus) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",288
335,52.650890232776106,-1.1541526205474435,"Corporate Employees, School Children, Earthwatch

",2023-02-28,200,30,Yes,"Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia)",249
336,52.67023137001485,-1.1444020362437164,"School Children, Earthwatch

",2023-01-19,200,30,NA,"Alder(Alnus glutinosa) | Alder buckthorn(Frangula alnus) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, large-leaved(Tilia platyphyllos) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",289
337,52.650134,-1.1619239999999997,"School Children, Earthwatch

",2023-03-09,200,30,NA,"Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, large-leaved(Tilia platyphyllos) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia)",240
338,52.64003879110286,-1.1728991193185052,"School Children, Earthwatch

",2023-02-07,200,30,Yes,"Alder(Alnus glutinosa) | Alder buckthorn(Frangula alnus) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",270
339,52.645326970000006,-1.09688841,"School Children, Earthwatch, University Staff & Students

",2023-03-21,200,30,No,"Alder(Alnus glutinosa) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Gorse(Ulex europaeus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Heather(Calluna vulgaris) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Oak, sessile(Quercus petraea) | Wild service tree(Sorbus torminalis)",228
342,53.575642900000005,-1.0132841,"School Children, Landscape contractors

",2023-04-19,204,20,No,"Alder(Alnus glutinosa) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Gorse(Ulex europaeus) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Willow, grey(Salix cinerea subsp. Oleifolia)",199
343,53.438482879399,-1.1090181609206402,"School Children

",2023-01-01,205,18,No,"Alder(Alnus glutinosa) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Gorse(Ulex europaeus) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea)",307
344,53.501618,-1.01437,"
",2023-01-01,205,18,No,"Alder(Alnus glutinosa) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dogwood(Cornus sanguinea) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Willow, goat(Salix caprea) | Willow, grey(Salix cinerea subsp. Oleifolia)",307
345,53.533876,-1.095681,"School Children

",2023-01-01,205,18,No,"Alder(Alnus glutinosa) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Willow, grey(Salix cinerea subsp. Oleifolia)",307
346,53.600071,-1.0149929999999998,"School Children

",2023-01-01,205,18,No,"Alder(Alnus glutinosa) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Gorse(Ulex europaeus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Willow, grey(Salix cinerea subsp. Oleifolia)",307
347,53.547756,-1.162609,"Earthwatch

",2023-01-01,190,17,No,"Alder(Alnus glutinosa) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Dog Rose(Rosa canina) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, grey(Salix cinerea subsp. Oleifolia)",307
348,53.616319000000004,-0.9558480000000001,"Earthwatch

",2023-01-01,200,20,No,"Alder(Alnus glutinosa) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Gorse(Ulex europaeus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea)",307
349,55.97935832000001,-3.2238290700000003,"Volunteer Group, Local Residents, School Children, Earthwatch

",2023-03-02,205,25,No,"Alder(Alnus glutinosa) | Bilberry(Vaccinium myrtillus) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Broom(Cytisus scoparius) | Cherry, bird(Prunus padus) | Elm, wych(Ulmus glabra) | Gorse(Ulex europaeus) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Heather(Calluna vulgaris) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Pine, scots(Pinus sylvestris) | Willow, grey(Salix cinerea subsp. Oleifolia)",247
351,50.97690821356878,5.775541588587881,"School Children, IVN

",2023-01-26,200,4,Yes,"Alder buckthorn(Frangula alnus) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Common privet(Ligustrum vulgare) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea)",282
352,51.718680572951826,-0.8222809859244966,"Corporate Employees, Volunteer Group, Earthwatch

",2023-02-09,199,28,No,"Beech, common(Fagus sylvatica) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Box, common(Buxus sempervirens) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Common privet(Ligustrum vulgare) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Wayfaring tree(Viburnum lantana) | Whitebeam(Sorbus aria) | Wild service tree(Sorbus torminalis)",268
353,51.9949907,-0.9732150999999999,"Volunteer Group, Local Residents, Earthwatch

",2023-03-17,180,NA,No,"Alder(Alnus glutinosa) | Alder buckthorn(Frangula alnus) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Common privet(Ligustrum vulgare) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",232
355,52.623918467284604,-1.0841361533977332,"School Children, Earthwatch, Landscape contractors

",2023-02-14,200,30,No,"Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia)",263
356,51.458749,-0.059757000000000005,"Corporate Employees, Volunteer Group, Local Residents, School Children

",2023-03-08,200,1,NA,"Alder(Alnus glutinosa) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Wild service tree(Sorbus torminalis)",241
357,52.92834220000001,-1.1942976,"
",2023-03-24,200,1,NA,"Alder(Alnus glutinosa) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Gorse(Ulex europaeus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Lime, large-leaved(Tilia platyphyllos) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia) | Wild service tree(Sorbus torminalis) | Willow, goat(Salix caprea)",225
359,52.508562000000005,-1.7076659999999997,"Corporate Employees, Local Residents, School Children

",2023-03-30,200,1,NA,"Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Heather(Calluna vulgaris) | Lime, large-leaved(Tilia platyphyllos) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Wild service tree(Sorbus torminalis)",219
360,53.403579524133114,-6.385806710536221,"Corporate Employees, Volunteer Group, Local Residents

",2023-03-22,200,1,No,"Alder(Alnus glutinosa) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Oak, sessile(Quercus petraea) | Pine, scots(Pinus sylvestris) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea)",227
363,51.486278650643605,-2.5762604563821667,"
",2023-03-23,200,1,NA,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Beech, common(Fagus sylvatica) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Cherry, wild(Prunus avium) | Dogwood(Cornus sanguinea) | Guelder, rose(Viburnum opulus) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Wayfaring tree(Viburnum lantana) | Wild service tree(Sorbus torminalis)",226
364,54.534438,-1.5568089999999999,"Local Residents, School Children

",2023-03-14,200,1,NA,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Common privet(Ligustrum vulgare) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hazel(Corylus avellana) | Heather(Calluna vulgaris) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",235
365,54.991392000000005,-1.7018279999999997,"Corporate Employees, Local Residents, School Children

",2023-03-15,200,1,No,"Alder(Alnus glutinosa) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Common privet(Ligustrum vulgare) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Heather(Calluna vulgaris) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea)",234
366,52.209990000000005,6.8683119999999995,"School Children, Earthwatch, IVN

",2023-02-14,200,4,Yes,"Apple, crab(Malus sylvestris) | Ash(Fraxinus excelsior) | Aspen(Populus tremula) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Cherry, bird(Prunus padus) | Common privet(Ligustrum vulgare) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | European wild pear(Pyrus Pyraster) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, large-leaved(Tilia platyphyllos) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea)",263
367,51.43160699999999,5.448708000000001,"
",2022-04-02,100,NA,No,"Alder(Alnus glutinosa) | Ash(Fraxinus excelsior) | Birch, downy(Betula pubescens) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Elm, wych(Ulmus glabra) | European wild pear(Pyrus Pyraster) | Fluttering ulm(Ulmus laevis) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Maple, field(Acer campestre) | Poplar, black(Poplus nigra) | Rowan(Sorbus aucuparia) | Sea-buckthorn(Hippophae rhamnoides) | Smooth-leaved elm(Ulmus carpinifolia) | Willow, bay(Salix pentandra) | Willow, goat(Salix caprea) | Willow, grey(Salix cinerea subsp. Oleifolia)",581
368,51.45876066254605,-0.06007444490000822,"Corporate Employees, Local Residents, School Children

",2023-03-08,200,1,NA,"Alder(Alnus glutinosa) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Wild service tree(Sorbus torminalis)",241
369,51.590023,4.811615,"School Children, IVN

",2023-03-01,200,4,Yes,"Alder buckthorn(Frangula alnus) | Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Beech, common(Fagus sylvatica) | Blackthorn(Prunus spinosa) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Common privet(Ligustrum vulgare) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Fluttering ulm(Ulmus laevis) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Willow, eared(Salix aurita)",248
370,53.3884199,6.557649700000001,"School Children, IVN

",2023-03-09,200,4,Yes,"Alder(Alnus glutinosa) | Alder buckthorn(Frangula alnus) | Apple, crab(Malus sylvestris) | Ash(Fraxinus excelsior) | Aspen(Populus tremula) | Black Currant(Ribes Nigrum) | Blackthorn(Prunus spinosa) | Cherry, bird(Prunus padus) | Common privet(Ligustrum vulgare) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Elm, wych(Ulmus glabra) | European wild pear(Pyrus Pyraster) | Fluttering ulm(Ulmus laevis) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, large-leaved(Tilia platyphyllos) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia) | Willow, eared(Salix aurita) | Willow, grey(Salix cinerea subsp. Oleifolia)",240
